epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
1,0.12982718865296847,4.998766400914329e-05,,,9.913044691085815
2,0.12978595638319176,4.995066821070679e-05,,,9.175597190856934
3,0.12988094681407827,4.9889049115077005e-05,,,8.523584842681885
4,0.12981540674648126,4.9802867532861956e-05,,,9.345852851867676
5,0.12986668440773877,4.969220851487845e-05,24.45241494136944,0.6518093099196752,9.148045778274536
6,0.1297885619812505,4.9557181268217227e-05,,,8.575357437133789
7,0.1296096259206946,4.939791904846869e-05,,,9.282846212387085
8,0.12968357437095043,4.921457902821578e-05,,,9.014363527297974
9,0.129600715053819,4.9007342141923585e-05,,,8.805236339569092
10,0.12972606874018605,4.877641290737885e-05,24.334574477714405,0.6504740916323244,9.23487639427185
11,0.12961629740309077,4.852201922385565e-05,,,8.712429285049438
12,0.12955264883358392,4.82444121472063e-05,,,9.036814212799072
13,0.12993276014662625,4.794386564209954e-05,,,9.237672090530396
14,0.12974573106316648,4.76206763116505e-05,,,8.538650035858154
15,0.12970284263182874,4.727516310470921e-05,24.36418168377458,0.6534085137802258,9.218864440917969
16,0.12962565582764995,4.6907667001096604e-05,,,9.142361640930176
17,0.1295055723916791,4.651855067509861e-05,,,8.468603372573853
18,0.1292361832281449,4.61081981375504e-05,,,9.203991413116455
19,0.12958747082469865,4.567701435686407e-05,,,8.857588768005371
20,0.12956444686579682,4.522542485937371e-05,24.331185420354206,0.6503556514518303,8.965734958648682
21,0.12971801837065214,4.475387530939228e-05,,,9.31129264831543
22,0.12952107790984826,4.426283106939476e-05,,,8.611451387405396
23,0.12956924066429104,4.375277674076152e-05,,,9.152033805847168
24,0.12931156389601012,4.3224215685535314e-05,,,9.188814878463745
25,0.1295880488191395,4.267766952966371e-05,24.38419908807989,0.6517347834612194,8.54582166671753
26,0.12950703185240867,4.211367764821724e-05,,,9.220155477523804
27,0.12934286293890998,4.1532796633091316e-05,,,9.074822425842285
28,0.12958529093479076,4.093559974371726e-05,,,8.824432373046875
29,0.1296662234753673,4.0322676341324435e-05,,,9.213185787200928
30,0.12975235048093295,3.969463130731186e-05,24.36750669228403,0.6525463020069557,8.874145269393921
31,0.1296622474107716,3.9052084446303294e-05,,,8.953051328659058
32,0.12946051986593948,3.839566987447494e-05,,,9.282031297683716
33,0.12936559850599408,3.772603539375931e-05,,,8.574899196624756
34,0.12941194664848588,3.704384185254291e-05,,,9.2194082736969
35,0.12941710655048613,3.63497624934887e-05,24.476608048405563,0.6536283247303545,9.124815225601196
36,0.1296789417196399,3.564448228912685e-05,,,8.45081615447998
37,0.12959692523309949,3.492869726586954e-05,,,9.15479302406311
38,0.12955035270636323,3.4203113817116984e-05,,,9.087108612060547
39,0.1295849316558239,3.346844800613232e-05,,,8.70685338973999
