epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
1,0.12151174344954839,4.998766400914329e-05,,,5.875353574752808
2,0.121573217907991,4.995066821070679e-05,,,4.298000335693359
3,0.12195502071609568,4.9889049115077005e-05,,,4.295280933380127
4,0.12213395463022389,4.9802867532861956e-05,,,4.693893671035767
5,0.1215363018840744,4.969220851487845e-05,24.41945348915301,0.6538472750730682,4.27570915222168
6,0.12151522077241653,4.9557181268217227e-05,,,4.275511264801025
7,0.12187567906366491,4.939791904846869e-05,,,4.689073324203491
8,0.12180048926275082,4.921457902821578e-05,,,4.44613242149353
9,0.12152182758680011,4.9007342141923585e-05,,,4.313230037689209
10,0.1210878607528912,4.877641290737885e-05,24.43386008864955,0.6585102635517455,4.5799431800842285
11,0.12157289561362368,4.852201922385565e-05,,,4.488379001617432
12,0.12164429669455037,4.82444121472063e-05,,,4.673070907592773
13,0.12170135039261723,4.794386564209954e-05,,,4.848560333251953
14,0.1217471999584913,4.76206763116505e-05,,,4.517682075500488
15,0.1218871173215815,4.727516310470921e-05,24.334832618111058,0.65537948592713,4.3987836837768555
16,0.12142514929326728,4.6907667001096604e-05,,,4.778895616531372
17,0.1215207422649211,4.651855067509861e-05,,,4.544907093048096
18,0.1215628631007088,4.61081981375504e-05,,,4.43397855758667
19,0.12174372979038199,4.567701435686407e-05,,,4.699203252792358
20,0.12118492683435302,4.522542485937371e-05,24.3917757586429,0.6507791016708341,4.629087209701538
21,0.12139557570301594,4.475387530939228e-05,,,4.418694734573364
22,0.12152236298290757,4.426283106939476e-05,,,4.769548177719116
23,0.1213180995713971,4.375277674076152e-05,,,4.651764154434204
24,0.12181968977356661,4.3224215685535314e-05,,,4.424015522003174
25,0.12138327149913361,4.267766952966371e-05,24.356881400995086,0.6547244180712783,4.604438066482544
26,0.12159457321202216,4.211367764821724e-05,,,4.628556489944458
27,0.12177160241927466,4.1532796633091316e-05,,,4.367781400680542
28,0.12166068527506989,4.093559974371726e-05,,,4.677110433578491
29,0.12159820661870617,4.0322676341324435e-05,,,4.624194145202637
30,0.12150000282051601,3.969463130731186e-05,24.26252813715684,0.6480944606295803,4.360603332519531
31,0.12163086864316452,3.9052084446303294e-05,,,4.644562482833862
32,0.12129137995940936,3.839566987447494e-05,,,4.643157958984375
33,0.1215505326994018,3.772603539375931e-05,,,4.397605657577515
34,0.12161391824896646,3.704384185254291e-05,,,4.676409959793091
35,0.1214025360725593,3.63497624934887e-05,24.31591506589923,0.6528687681022444,4.676676034927368
36,0.12088475608209273,3.564448228912685e-05,,,4.391117095947266
