epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
78,0.12707401279597402,2.2948675722421124e-05,,,4.146994113922119
79,0.12744195892760188,2.0984498762430995e-05,,,4.2043774127960205
80,0.127561236132325,1.9098300562505297e-05,24.03432031472524,0.6358216930376855,4.583249807357788
81,0.12691793899677026,1.7291942572543855e-05,,,4.130019664764404
82,0.1273670657739965,1.556720744979854e-05,,,4.166165590286255
83,0.12702234464999382,1.3925797299605647e-05,,,4.572774410247803
84,0.1274352540379856,1.2369331995613661e-05,,,4.158579111099243
85,0.12695905288280654,1.0899347581163238e-05,24.084609046316984,0.6370956518670969,4.171019554138184
86,0.12735106740301666,9.51729475339808e-06,,,4.534304618835449
87,0.12701534674548487,8.224537431601922e-06,,,4.294614791870117
88,0.12730627409969342,7.022351411174877e-06,,,4.142649173736572
89,0.12701319437388017,5.911923104577465e-06,,,4.366499185562134
90,0.12725703670047328,4.894348370484655e-06,24.159205838253623,0.6390824749281532,4.377848863601685
91,0.12753822400629355,3.970631432305711e-06,,,4.156416177749634
92,0.12667616703723827,3.141683887136909e-06,,,4.398929119110107
93,0.12705364782063916,2.4083238061252716e-06,,,4.579167366027832
94,0.12680178732092692,1.771274927131131e-06,,,4.1796486377716064
95,0.12707352682273915,1.2311659404862362e-06,24.02296315159714,0.6373458209267834,4.318216562271118
96,0.127094759945504,7.885298685522249e-07,,,4.612167835235596
97,0.12730464567658203,4.4380353969200116e-07,,,4.162402153015137
98,0.12730449278488934,1.9732715717284445e-07,,,4.212576866149902
99,0.1273217440091782,4.934396342684008e-08,,,4.7412004470825195
100,0.12735178926314675,0.0,23.92132946273737,0.6306351739586445,4.192290544509888
